ID_Venda,Data,Produto,Quantidade,Preco,Regiao
1674,2022-11-12,Produto E,7,238.61,Norte
1675,2022-05-31,Produto D,10,123.92,Centro-Oeste
1676,2022-09-05,Produto C,12,10.84,Sul
1677,2022-05-02,Produto C,8,422.15,Sul
1678,2022-02-17,Produto C,19,142.57,Sudeste
1679,2022-12-18,Produto E,4,482.28,Sudeste
1680,2022-06-12,Produto A,1,476.22,Nordeste
1681,2023-06-09,Produto E,8,125.78,Nordeste
1682,2023-01-08,Produto C,7,496.61,Sul
1683,2022-02-25,Produto D,14,451.6,Norte
1684,2023-06-13,Produto D,20,159.82,Centro-Oeste
1685,2023-06-10,Produto B,2,348.65,Nordeste
1686,2022-08-17,Produto D,4,421.51,Nordeste
1687,2023-08-15,Produto E,14,467.87,Norte
1688,2023-02-24,Produto D,3,179.73,Sudeste
1689,2023-05-01,Produto D,6,93.97,Sudeste
1690,2022-09-26,Produto B,10,73.7,Nordeste
1691,2022-11-02,Produto A,9,427.44,Centro-Oeste
1692,2023-07-24,Produto B,12,72.49,Centro-Oeste
1693,2023-02-14,Produto A,6,264.24,Sul
1694,2022-03-24,Produto A,14,242.0,Centro-Oeste
1695,2022-06-27,Produto E,10,231.63,Sudeste
1696,2023-10-19,Produto C,8,460.47,Norte
1697,2022-07-24,Produto D,12,193.95,Centro-Oeste
1698,2023-04-18,Produto C,18,295.14,Norte
1699,2023-01-12,Produto E,15,413.65,Nordeste
1700,2023-05-07,Produto C,1,23.77,Norte
1701,2022-04-10,Produto C,4,280.17,Centro-Oeste
1702,2023-11-04,Produto D,18,180.72,Norte
1703,2022-06-15,Produto A,15,29.73,Centro-Oeste
1704,2023-08-08,Produto C,18,148.83,Sul
1705,2023-12-13,Produto E,5,226.83,Sul
1706,2023-01-04,Produto B,15,92.55,Sul
1707,2022-07-24,Produto E,18,341.89,Nordeste
1708,2023-06-18,Produto C,9,306.45,Sul
1709,2023-04-05,Produto B,9,229.07,Sudeste
1710,2023-03-11,Produto C,1,80.85,Sudeste
1711,2023-03-30,Produto E,7,240.74,Centro-Oeste
1712,2023-06-14,Produto D,11,443.44,Sul
1713,2023-01-02,Produto C,1,320.44,Nordeste
1714,2022-08-19,Produto D,15,217.81,Sudeste
1715,2023-09-18,Produto E,2,210.0,Sudeste
1716,2022-10-28,Produto A,12,466.26,Norte
1717,2023-11-26,Produto C,16,170.37,Norte
1718,2023-05-22,Produto B,12,300.36,Norte
1719,2023-01-08,Produto E,8,203.96,Sudeste
1720,2023-04-11,Produto D,11,443.37,Sul
1721,2022-07-02,Produto A,6,210.88,Sudeste
1722,2022-03-28,Produto C,11,14.95,Nordeste
1723,2022-07-15,Produto E,1,252.52,Centro-Oeste
1724,2022-07-28,Produto D,15,184.75,Sudeste
1725,2023-08-04,Produto A,14,274.19,Sul
1726,2022-05-20,Produto D,14,444.63,Sul
1727,2022-10-02,Produto D,2,272.77,Centro-Oeste
1728,2022-01-19,Produto C,18,366.0,Sul
1729,2022-10-30,Produto A,5,124.33,Nordeste
1730,2022-09-05,Produto D,17,455.39,Centro-Oeste
1731,2023-11-17,Produto E,5,317.9,Sudeste
1732,2023-06-24,Produto D,8,106.66,Norte
1733,2022-02-21,Produto C,19,332.1,Sul
1734,2022-01-14,Produto A,8,70.64,Sudeste
1735,2023-11-16,Produto E,4,415.43,Norte
1736,2022-04-27,Produto C,18,112.67,Sudeste
1737,2023-05-22,Produto A,8,148.72,Norte
1738,2023-04-22,Produto E,11,169.42,Sudeste
1739,2023-04-24,Produto C,2,153.84,Sul
1740,2023-03-13,Produto B,16,353.29,Norte
1741,2023-04-02,Produto D,10,127.24,Centro-Oeste
1742,2022-09-01,Produto E,20,208.37,Sudeste
1743,2023-05-06,Produto A,5,140.53,Sul
1744,2023-04-14,Produto D,12,463.96,Nordeste
1745,2022-04-21,Produto C,8,274.43,Norte
1746,2023-10-13,Produto E,13,370.36,Sul
1747,2022-04-26,Produto B,14,343.15,Sul
1748,2022-08-27,Produto A,2,165.92,Centro-Oeste
1749,2022-04-17,Produto A,9,209.12,Sul
1750,2023-03-19,Produto E,13,431.0,Sul
1751,2023-04-27,Produto E,15,212.19,Centro-Oeste
1752,2023-06-05,Produto B,15,279.14,Centro-Oeste
1753,2022-08-13,Produto D,20,280.97,Centro-Oeste
1754,2022-10-28,Produto B,2,127.78,Nordeste
1755,2023-11-23,Produto C,4,187.13,Nordeste
1756,2022-03-19,Produto E,8,276.12,Nordeste
1757,2022-08-09,Produto E,4,244.22,Sul
1758,2022-05-28,Produto B,7,27.37,Norte
1759,2022-12-14,Produto E,4,242.67,Nordeste
1760,2023-06-29,Produto B,15,25.47,Norte
1761,2022-03-08,Produto B,8,237.87,Sudeste
1762,2022-10-26,Produto B,5,168.1,Nordeste
1763,2023-09-06,Produto B,20,427.8,Norte
1764,2023-03-31,Produto A,19,134.08,Sudeste
1765,2022-03-17,Produto C,14,301.98,Sudeste
1766,2023-09-25,Produto D,4,481.11,Sul
1767,2022-05-23,Produto A,7,262.98,Norte
1768,2023-02-09,Produto C,19,201.18,Nordeste
1769,2023-05-28,Produto D,17,449.66,Centro-Oeste
1770,2023-02-25,Produto A,3,25.33,Centro-Oeste
1771,2022-04-20,Produto A,9,489.16,Sudeste
1772,2023-01-08,Produto C,16,403.34,Centro-Oeste
1773,2022-06-08,Produto C,5,468.41,Norte
1774,2022-04-14,Produto B,4,338.7,Nordeste
1775,2023-03-10,Produto B,20,499.65,Norte
1776,2022-02-10,Produto A,16,131.24,Sudeste
1777,2022-06-19,Produto B,7,432.25,Sul
1778,2023-06-25,Produto B,1,291.94,Sudeste
1779,2023-04-26,Produto E,12,356.7,Nordeste
1780,2023-02-12,Produto E,18,409.02,Sul
1781,2022-10-15,Produto D,16,12.18,Nordeste
1782,2023-08-21,Produto D,12,444.76,Sudeste
1783,2023-10-20,Produto C,20,132.49,Sul
1784,2023-12-26,Produto A,13,231.59,Nordeste
1785,2023-10-20,Produto C,16,395.9,Sudeste
1786,2023-03-27,Produto B,7,31.38,Norte
1787,2022-07-02,Produto D,3,360.53,Norte
1788,2022-06-23,Produto B,12,331.79,Nordeste
1789,2023-10-29,Produto C,16,254.08,Sudeste
1790,2023-03-12,Produto C,13,182.64,Sul
1791,2023-11-10,Produto A,14,118.26,Sul
1792,2023-06-29,Produto B,20,131.09,Sul
1793,2022-10-02,Produto A,14,40.88,Nordeste
1794,2022-01-03,Produto D,19,293.93,Centro-Oeste
1795,2023-10-30,Produto B,5,18.82,Nordeste
1796,2023-10-02,Produto C,6,451.9,Sudeste
1797,2023-02-17,Produto D,3,177.87,Centro-Oeste
1798,2023-10-31,Produto C,9,459.47,Sudeste
1799,2022-10-17,Produto E,3,71.45,Centro-Oeste
1800,2022-01-03,Produto C,1,405.58,Norte
1801,2022-07-20,Produto C,12,64.3,Norte
1802,2023-10-12,Produto D,2,467.15,Sul
1803,2022-04-02,Produto A,8,287.33,Sudeste
1804,2023-06-10,Produto D,3,283.96,Norte
1805,2023-01-27,Produto D,18,254.64,Centro-Oeste
1806,2022-03-07,Produto B,14,64.74,Sudeste
1807,2022-12-12,Produto B,14,273.62,Sul
1808,2022-08-24,Produto C,19,189.29,Sudeste
1809,2022-02-27,Produto B,4,67.92,Nordeste
1810,2022-10-24,Produto E,11,119.31,Nordeste
1811,2023-03-02,Produto A,13,65.14,Sul
1812,2023-09-19,Produto E,14,183.85,Norte
1813,2023-03-21,Produto B,14,467.62,Sul
1814,2023-08-16,Produto B,14,117.32,Centro-Oeste
1815,2022-07-10,Produto E,12,41.48,Centro-Oeste
1816,2022-03-28,Produto C,15,475.73,Sudeste
1817,2023-10-06,Produto E,16,190.95,Sudeste
1818,2022-01-13,Produto E,5,381.4,Sul
1819,2023-08-06,Produto E,9,172.32,Centro-Oeste
1820,2022-05-20,Produto B,16,230.39,Norte
1821,2023-05-09,Produto B,8,381.71,Centro-Oeste
1822,2022-12-27,Produto D,10,174.92,Norte
1823,2023-05-31,Produto D,12,236.22,Nordeste
1824,2023-05-06,Produto E,17,383.43,Nordeste
1825,2022-09-16,Produto C,18,438.71,Norte
1826,2023-02-11,Produto D,20,110.14,Nordeste
1827,2022-12-27,Produto C,18,125.95,Sudeste
1828,2022-08-03,Produto B,13,106.36,Sul
1829,2022-09-13,Produto D,13,383.88,Sul
1830,2023-12-28,Produto E,7,460.26,Sudeste
1831,2022-07-11,Produto D,9,88.82,Nordeste
1832,2022-09-12,Produto D,19,339.85,Sul
1833,2022-06-14,Produto A,20,371.58,Norte
1834,2023-07-23,Produto C,15,346.02,Sudeste
1835,2023-01-21,Produto C,19,295.15,Nordeste
1836,2023-03-29,Produto C,9,88.99,Nordeste
1837,2022-10-15,Produto E,5,427.15,Sudeste
1838,2023-04-10,Produto A,5,470.27,Sudeste
1839,2023-08-16,Produto A,16,246.99,Centro-Oeste
1840,2023-01-21,Produto B,17,302.42,Nordeste
1841,2023-08-21,Produto D,13,19.52,Centro-Oeste
1842,2022-08-01,Produto B,17,61.01,Nordeste
1843,2022-03-28,Produto C,19,153.82,Nordeste
1844,2022-05-26,Produto C,17,78.91,Nordeste
1845,2022-12-22,Produto C,15,362.21,Nordeste
1846,2023-04-17,Produto E,9,314.25,Sul
1847,2023-03-14,Produto B,20,477.16,Nordeste
1848,2022-07-25,Produto A,15,178.57,Sudeste
1849,2023-06-13,Produto C,13,78.23,Nordeste
1850,2023-01-02,Produto E,8,435.49,Sul
1851,2022-09-03,Produto A,10,355.54,Sul
1852,2023-09-02,Produto D,1,474.12,Centro-Oeste
1853,2023-04-06,Produto C,14,334.8,Norte
1854,2023-01-22,Produto C,1,143.45,Sul
1855,2023-05-09,Produto A,17,145.84,Norte
1856,2022-09-27,Produto D,8,385.28,Nordeste
1857,2022-12-23,Produto A,12,37.66,Sul
1858,2022-08-08,Produto B,10,95.59,Norte
1859,2023-10-26,Produto B,15,143.36,Centro-Oeste
1860,2023-08-22,Produto D,6,410.2,Nordeste
1861,2022-12-24,Produto B,12,298.96,Nordeste
1862,2022-12-31,Produto E,15,328.82,Sudeste
1863,2022-07-27,Produto A,7,253.99,Sudeste
1864,2022-10-14,Produto B,12,133.38,Sul
1865,2022-04-06,Produto E,13,25.57,Sul
1866,2023-12-31,Produto E,16,459.96,Sudeste
1867,2023-01-22,Produto E,7,214.89,Nordeste
1868,2023-01-03,Produto B,17,332.23,Sudeste
1869,2022-08-04,Produto E,11,108.32,Sul
1870,2022-12-05,Produto C,5,271.51,Centro-Oeste
1871,2023-04-16,Produto E,15,166.7,Nordeste
1872,2023-10-07,Produto B,3,104.53,Nordeste
1873,2023-02-22,Produto E,12,16.45,Sudeste
1874,2022-10-23,Produto C,12,353.48,Nordeste
1875,2023-04-05,Produto E,13,497.01,Centro-Oeste
1876,2022-12-09,Produto B,13,351.42,Centro-Oeste
1877,2023-01-27,Produto C,2,93.72,Nordeste
1878,2023-02-21,Produto B,11,88.56,Sul
1879,2022-04-22,Produto D,18,389.94,Sudeste
1880,2023-07-25,Produto E,12,392.96,Norte
1881,2022-11-15,Produto E,3,121.36,Norte
1882,2023-07-07,Produto C,9,234.74,Sul
1883,2022-11-06,Produto E,8,481.04,Nordeste
1884,2023-12-15,Produto D,14,327.05,Sudeste
1885,2023-11-23,Produto B,8,85.17,Nordeste
1886,2023-08-21,Produto E,7,128.23,Norte
1887,2023-08-13,Produto D,11,393.13,Sudeste
1888,2022-09-11,Produto D,1,173.34,Norte
1889,2022-08-12,Produto D,14,300.16,Sudeste
1890,2022-08-22,Produto C,14,64.05,Nordeste
1891,2022-08-12,Produto C,18,59.18,Nordeste
1892,2023-12-20,Produto C,18,203.79,Sul
1893,2022-05-07,Produto A,15,138.98,Sudeste
1894,2022-08-08,Produto D,19,136.71,Sudeste
1895,2022-11-06,Produto E,13,375.99,Nordeste
1896,2023-07-24,Produto E,18,99.78,Centro-Oeste
1897,2022-04-19,Produto A,10,498.52,Centro-Oeste
1898,2022-05-23,Produto A,12,51.7,Sudeste
1899,2023-12-31,Produto A,14,327.53,Nordeste
1900,2022-02-18,Produto D,13,249.47,Norte
1901,2023-08-10,Produto B,2,353.79,Centro-Oeste
1902,2022-12-10,Produto E,6,414.95,Nordeste
1903,2022-03-12,Produto D,15,455.68,Centro-Oeste
1904,2023-04-23,Produto C,18,28.01,Nordeste
1905,2022-10-10,Produto B,4,372.12,Norte
1906,2022-03-05,Produto E,5,396.44,Centro-Oeste
1907,2023-09-04,Produto B,6,279.07,Centro-Oeste
1908,2022-09-01,Produto E,11,267.19,Sudeste
1909,2023-03-19,Produto A,1,433.49,Norte
1910,2023-03-23,Produto E,13,309.72,Nordeste
1911,2023-03-09,Produto D,12,75.38,Sudeste
1912,2023-04-23,Produto B,18,37.4,Norte
1913,2022-07-01,Produto D,2,237.58,Sul
1914,2022-09-03,Produto E,16,257.91,Centro-Oeste
1915,2022-03-13,Produto E,14,103.21,Nordeste
1916,2023-06-09,Produto B,8,63.99,Centro-Oeste
1917,2023-03-09,Produto B,10,164.43,Centro-Oeste
1918,2023-05-17,Produto C,20,294.59,Nordeste
1919,2022-06-25,Produto A,8,50.39,Sudeste
1920,2022-04-17,Produto D,13,226.72,Norte
1921,2022-06-01,Produto C,8,371.89,Centro-Oeste
1922,2023-02-27,Produto B,11,365.54,Sudeste
1923,2022-02-11,Produto B,2,193.97,Centro-Oeste
1924,2022-07-01,Produto E,8,378.12,Nordeste
1925,2023-01-06,Produto D,17,93.12,Sul
1926,2022-02-13,Produto E,1,164.25,Sudeste
1927,2022-12-19,Produto B,8,183.99,Nordeste
1928,2022-03-13,Produto E,18,48.22,Sul
1929,2023-09-18,Produto A,16,353.69,Norte
1930,2022-03-25,Produto C,17,50.78,Sul
1931,2023-10-26,Produto B,17,130.8,Sul
1932,2023-02-27,Produto D,15,113.76,Centro-Oeste
1933,2022-07-12,Produto C,2,106.33,Nordeste
1934,2022-11-22,Produto A,5,425.55,Norte
1935,2023-05-02,Produto B,10,415.08,Norte
1936,2022-05-05,Produto D,7,191.79,Norte
1937,2022-05-11,Produto D,15,59.08,Norte
1938,2022-11-15,Produto E,13,290.42,Centro-Oeste
1939,2023-05-12,Produto E,11,211.7,Centro-Oeste
1940,2023-10-22,Produto B,11,439.97,Sudeste
1941,2022-09-10,Produto A,12,148.93,Sul
1942,2023-11-19,Produto C,15,340.43,Nordeste
1943,2022-10-02,Produto B,2,98.78,Sul
1944,2022-02-15,Produto E,11,316.78,Sul
1945,2023-12-02,Produto B,14,123.44,Norte
1946,2022-02-12,Produto A,5,97.37,Centro-Oeste
1947,2022-08-30,Produto E,19,381.43,Norte
1948,2023-02-02,Produto C,7,434.65,Centro-Oeste
1949,2023-05-01,Produto B,19,355.42,Sul
1950,2023-12-23,Produto E,20,387.5,Nordeste
1951,2023-08-04,Produto D,15,45.91,Sudeste
1952,2023-04-06,Produto A,2,408.06,Sul
1953,2022-12-08,Produto E,3,36.19,Norte
1954,2023-09-22,Produto C,7,67.82,Nordeste
1955,2022-04-22,Produto E,16,340.06,Norte
1956,2023-03-22,Produto A,12,497.54,Centro-Oeste
1957,2023-11-03,Produto D,7,481.59,Nordeste
1958,2023-12-01,Produto A,9,463.64,Centro-Oeste
1959,2022-12-08,Produto C,12,95.01,Sul
1960,2022-06-07,Produto B,5,167.45,Norte
1961,2023-11-15,Produto A,3,378.0,Centro-Oeste
1962,2022-09-30,Produto A,12,439.64,Sudeste
1963,2023-03-25,Produto B,17,239.62,Norte
1964,2023-02-15,Produto C,5,348.12,Centro-Oeste
1965,2022-10-05,Produto E,9,463.99,Norte
1966,2022-07-20,Produto E,3,104.15,Nordeste
1967,2023-07-03,Produto C,8,163.96,Nordeste
1968,2023-03-28,Produto C,10,264.76,Sul
1969,2022-03-16,Produto E,4,359.23,Nordeste
1970,2023-11-12,Produto E,9,159.02,Sul
1971,2022-11-03,Produto B,15,119.15,Sudeste
1972,2022-04-15,Produto B,18,144.08,Nordeste
1973,2023-02-28,Produto E,1,145.32,Norte
1974,2023-11-27,Produto D,8,493.31,Centro-Oeste
1975,2023-11-22,Produto A,18,483.34,Norte
1976,2022-11-10,Produto D,11,144.92,Sul
1977,2023-09-01,Produto D,2,25.7,Sul
1978,2023-07-22,Produto C,9,221.7,Centro-Oeste
1979,2023-07-24,Produto A,8,20.6,Centro-Oeste
1980,2022-06-25,Produto E,5,71.82,Norte
1981,2023-05-13,Produto E,6,193.68,Sul
1982,2023-05-04,Produto D,3,402.39,Centro-Oeste
1983,2022-01-15,Produto A,1,291.48,Nordeste
1984,2023-12-17,Produto C,18,444.18,Nordeste
1985,2023-08-12,Produto D,4,369.67,Sul
1986,2022-04-08,Produto B,4,67.99,Sudeste
1987,2023-09-27,Produto B,15,340.81,Centro-Oeste
1988,2023-06-01,Produto B,10,150.66,Nordeste
1989,2023-01-07,Produto C,4,410.41,Norte
1990,2022-02-22,Produto C,18,381.91,Sudeste
1991,2022-06-18,Produto D,11,190.12,Norte
1992,2022-06-06,Produto B,14,335.56,Centro-Oeste
1993,2023-05-17,Produto E,15,347.66,Sul
1994,2023-01-17,Produto A,8,274.42,Sudeste
1995,2023-10-29,Produto B,3,396.5,Sudeste
1996,2022-01-03,Produto D,18,274.5,Sudeste
1997,2022-09-18,Produto E,10,397.23,Sul
1998,2023-12-01,Produto A,7,447.74,Norte
1999,2022-12-16,Produto D,19,483.07,Sudeste
2000,2022-03-05,Produto A,13,371.76,Nordeste
2001,2022-12-04,Produto D,4,279.31,Nordeste
2002,2022-10-15,Produto E,9,318.86,Nordeste
2003,2022-08-08,Produto A,11,362.29,Norte
2004,2022-02-15,Produto C,5,315.78,Sul
2005,2023-05-01,Produto C,18,158.45,Norte
2006,2023-01-28,Produto A,11,345.77,Nordeste
2007,2022-07-24,Produto D,2,203.62,Nordeste
2008,2022-11-01,Produto A,20,270.02,Sul
2009,2023-02-16,Produto D,3,296.04,Nordeste
2010,2022-04-05,Produto B,16,328.0,Nordeste
2011,2022-11-25,Produto C,1,427.56,Sudeste
2012,2023-12-08,Produto A,3,350.17,Nordeste
2013,2023-01-23,Produto E,11,360.6,Sul
2014,2022-08-20,Produto B,4,363.38,Sul
2015,2022-03-15,Produto C,4,287.92,Norte
2016,2022-11-29,Produto B,8,194.51,Centro-Oeste
2017,2023-10-25,Produto A,1,147.64,Centro-Oeste
2018,2023-07-17,Produto A,13,177.16,Norte
2019,2022-04-02,Produto B,3,305.76,Nordeste
2020,2023-08-06,Produto A,14,402.74,Sul
2021,2023-02-06,Produto D,15,117.55,Sul
2022,2023-10-15,Produto E,5,108.51,Norte
2023,2022-05-02,Produto C,7,97.25,Nordeste
2024,2022-01-17,Produto B,9,335.34,Sudeste
2025,2023-03-19,Produto E,12,256.85,Centro-Oeste
2026,2023-06-13,Produto E,17,21.77,Nordeste
2027,2023-10-28,Produto C,15,497.55,Norte
2028,2022-02-21,Produto B,4,263.77,Sudeste
2029,2023-07-19,Produto D,1,248.22,Sul
2030,2023-07-24,Produto E,14,93.16,Sudeste
2031,2022-12-02,Produto C,5,212.0,Sul
2032,2022-05-13,Produto A,9,103.4,Centro-Oeste
2033,2022-11-28,Produto D,2,361.76,Nordeste
2034,2022-10-22,Produto C,17,144.74,Sul
2035,2022-07-28,Produto D,5,244.47,Centro-Oeste
2036,2023-03-29,Produto B,18,476.05,Sudeste
2037,2022-12-07,Produto E,17,316.35,Sul
2038,2023-08-20,Produto C,10,413.91,Norte
2039,2022-03-01,Produto E,11,377.37,Nordeste
2040,2022-07-09,Produto B,6,483.05,Norte
2041,2023-02-05,Produto E,19,497.61,Centro-Oeste
2042,2022-09-20,Produto C,16,154.35,Centro-Oeste
2043,2023-05-06,Produto D,18,334.54,Norte
2044,2022-07-20,Produto A,3,181.45,Centro-Oeste
2045,2023-07-17,Produto D,4,421.39,Nordeste
2046,2022-11-20,Produto D,11,149.57,Sul
2047,2023-05-06,Produto E,7,19.51,Centro-Oeste
2048,2023-03-04,Produto C,12,49.36,Norte
2049,2022-12-28,Produto E,14,439.13,Norte
2050,2023-01-19,Produto C,14,455.16,Nordeste
2051,2023-03-14,Produto A,2,11.43,Nordeste
2052,2022-07-16,Produto A,11,444.34,Sul
2053,2022-11-09,Produto A,17,327.07,Sudeste
2054,2022-01-06,Produto D,3,298.86,Sudeste
2055,2023-12-07,Produto A,13,151.47,Sul
2056,2022-11-15,Produto A,1,367.2,Sul
2057,2023-06-04,Produto E,5,373.54,Sudeste
2058,2023-11-16,Produto E,16,245.65,Sul
2059,2023-10-09,Produto B,1,420.97,Nordeste
2060,2022-11-17,Produto B,4,410.95,Sul
2061,2023-09-12,Produto E,16,169.56,Norte
2062,2023-08-29,Produto C,9,104.43,Sul
2063,2022-04-24,Produto B,1,490.38,Sudeste
2064,2023-05-15,Produto E,8,291.95,Centro-Oeste
2065,2023-09-13,Produto C,16,250.77,Sudeste
2066,2023-03-02,Produto C,18,251.39,Norte
2067,2023-03-28,Produto D,18,206.81,Centro-Oeste
2068,2022-06-18,Produto A,19,256.5,Sul
2069,2022-04-04,Produto E,13,262.77,Nordeste
2070,2022-05-30,Produto C,16,412.36,Sudeste
2071,2023-08-31,Produto D,17,44.75,Centro-Oeste
2072,2023-11-05,Produto A,8,260.1,Sudeste
2073,2022-09-20,Produto D,16,281.81,Sul
2074,2022-02-07,Produto E,5,305.66,Sudeste
2075,2023-09-22,Produto C,12,276.82,Norte
2076,2023-07-08,Produto D,20,340.02,Nordeste
2077,2022-01-25,Produto C,2,128.39,Nordeste
2078,2022-06-02,Produto A,12,203.87,Sudeste
2079,2022-04-13,Produto A,6,187.25,Nordeste
2080,2023-04-23,Produto E,2,67.26,Nordeste
2081,2022-02-01,Produto B,1,475.57,Norte
2082,2022-03-13,Produto B,1,439.55,Nordeste
2083,2023-06-26,Produto C,12,53.0,Nordeste
2084,2023-11-27,Produto B,17,229.15,Norte
2085,2023-04-06,Produto A,8,360.2,Sul
2086,2023-06-04,Produto E,3,313.07,Norte
2087,2023-08-20,Produto C,14,96.66,Sul
2088,2022-11-14,Produto E,2,428.97,Sudeste
2089,2023-04-01,Produto E,2,228.45,Sul
2090,2023-10-26,Produto B,8,237.68,Nordeste
2091,2022-08-24,Produto B,6,409.84,Centro-Oeste
2092,2022-12-04,Produto E,17,227.53,Nordeste
2093,2022-03-18,Produto E,20,50.49,Sudeste
2094,2022-10-24,Produto A,12,50.87,Sul
2095,2023-01-04,Produto D,17,427.32,Sudeste
2096,2023-06-26,Produto E,6,298.56,Sudeste
2097,2023-05-22,Produto C,9,404.39,Nordeste
2098,2022-01-10,Produto B,17,128.35,Norte
2099,2023-03-03,Produto B,6,283.77,Centro-Oeste
2100,2022-11-20,Produto E,2,50.77,Nordeste
2101,2022-04-19,Produto A,17,15.23,Sudeste
2102,2022-06-21,Produto D,8,355.88,Sudeste
2103,2022-08-03,Produto C,17,223.46,Sudeste
2104,2023-09-10,Produto A,10,424.61,Sudeste
2105,2023-01-19,Produto E,7,169.22,Sul
2106,2022-11-28,Produto C,10,187.31,Nordeste
2107,2022-06-18,Produto D,19,90.97,Sul
2108,2023-08-08,Produto B,19,352.06,Sudeste
2109,2023-06-23,Produto D,20,117.47,Sul
2110,2023-07-26,Produto C,1,266.93,Sul
2111,2023-10-27,Produto C,4,466.09,Sudeste
2112,2023-10-13,Produto A,18,121.98,Sudeste
2113,2022-09-28,Produto B,16,225.97,Norte
2114,2022-08-01,Produto A,12,335.81,Sudeste
2115,2023-03-18,Produto D,20,191.11,Centro-Oeste
2116,2022-10-24,Produto B,20,342.81,Sul
2117,2023-10-11,Produto B,18,113.86,Nordeste
2118,2022-06-05,Produto A,19,302.58,Nordeste
2119,2023-04-01,Produto E,5,263.23,Sul
2120,2024-01-01,Produto D,15,13.49,Nordeste
2121,2023-11-23,Produto D,10,202.69,Centro-Oeste
2122,2023-10-26,Produto E,19,266.5,Nordeste
2123,2022-11-12,Produto B,19,19.84,Sudeste
2124,2022-12-17,Produto D,8,308.88,Norte
2125,2022-05-26,Produto C,13,358.7,Nordeste
2126,2022-01-16,Produto E,4,108.81,Nordeste
2127,2023-02-11,Produto E,11,207.32,Nordeste
2128,2022-04-22,Produto B,19,178.3,Sul
2129,2023-10-22,Produto D,12,165.7,Nordeste
2130,2022-08-13,Produto C,1,381.72,Centro-Oeste
2131,2022-12-20,Produto C,4,229.2,Centro-Oeste
2132,2023-05-30,Produto C,1,219.17,Centro-Oeste
2133,2023-11-19,Produto C,20,304.46,Centro-Oeste
2134,2022-06-09,Produto E,11,103.0,Sudeste
2135,2023-09-21,Produto B,20,51.47,Sudeste
2136,2022-07-11,Produto B,20,102.81,Norte
2137,2022-12-24,Produto B,17,122.7,Sul
2138,2022-10-20,Produto B,7,112.89,Norte
2139,2023-03-08,Produto C,13,280.99,Sudeste
2140,2022-06-03,Produto A,5,22.64,Sul
2141,2022-03-11,Produto C,20,132.81,Sul
2142,2022-06-11,Produto A,16,315.35,Sudeste
2143,2023-05-21,Produto C,1,471.22,Sul
2144,2023-08-24,Produto A,18,132.78,Norte
2145,2023-04-30,Produto E,4,62.29,Sudeste
2146,2023-02-18,Produto E,15,132.25,Sudeste
2147,2023-12-01,Produto E,14,53.74,Nordeste
2148,2023-07-14,Produto E,3,366.74,Nordeste
2149,2023-11-24,Produto B,3,252.76,Centro-Oeste
2150,2022-06-30,Produto B,20,111.19,Nordeste
2151,2023-03-02,Produto C,16,475.62,Nordeste
2152,2022-07-27,Produto C,8,279.2,Sul
2153,2022-02-10,Produto E,6,209.49,Centro-Oeste
2154,2022-07-29,Produto D,8,419.74,Sudeste
2155,2023-11-18,Produto D,5,347.15,Centro-Oeste
2156,2023-03-29,Produto B,17,114.35,Sul
2157,2023-01-28,Produto C,6,418.14,Centro-Oeste
2158,2022-07-19,Produto E,3,118.04,Sudeste
2159,2023-09-24,Produto A,5,411.16,Sul
2160,2023-05-25,Produto C,3,89.33,Sul
2161,2023-05-07,Produto E,13,323.99,Norte
2162,2023-08-15,Produto B,17,486.18,Sudeste
2163,2023-12-12,Produto D,4,453.5,Sudeste
2164,2023-11-10,Produto A,16,27.04,Sul
2165,2023-11-09,Produto C,17,356.06,Sudeste
2166,2022-11-27,Produto E,8,305.44,Nordeste
2167,2022-03-15,Produto D,16,320.26,Sudeste
2168,2022-02-26,Produto E,1,251.69,Sudeste
2169,2022-05-05,Produto C,17,489.77,Sul
2170,2022-01-11,Produto D,12,378.23,Norte
2171,2022-06-05,Produto B,5,437.95,Sudeste
2172,2022-05-20,Produto B,10,20.07,Norte
2173,2022-09-04,Produto C,13,48.27,Norte
2174,2023-12-02,Produto C,9,288.59,Norte
2175,2023-11-25,Produto C,7,395.06,Sudeste
2176,2022-05-17,Produto B,2,106.85,Centro-Oeste
2177,2022-04-26,Produto C,12,119.73,Sudeste
2178,2023-03-21,Produto C,19,270.17,Nordeste
2179,2023-02-16,Produto B,19,237.96,Sudeste
2180,2022-05-25,Produto C,5,88.52,Norte
2181,2022-09-12,Produto C,14,172.23,Centro-Oeste
2182,2022-06-20,Produto A,14,442.64,Sul
2183,2022-12-15,Produto C,11,482.89,Centro-Oeste
2184,2023-09-08,Produto E,2,469.64,Sul
2185,2023-02-25,Produto A,6,472.44,Centro-Oeste
2186,2022-03-22,Produto B,12,355.29,Nordeste
2187,2022-08-16,Produto C,6,91.1,Sul
2188,2022-03-26,Produto C,10,165.31,Centro-Oeste
2189,2022-11-21,Produto D,10,325.81,Sul
2190,2023-12-30,Produto E,19,202.73,Centro-Oeste
2191,2022-11-24,Produto E,8,145.65,Norte
2192,2022-07-05,Produto C,3,23.13,Norte
2193,2023-07-17,Produto D,13,460.62,Nordeste
